,game_id,play_id,drive,home_team,away_team,season_type,week,season,posteam,defteam,side_of_field,yardline_100,yrdln,half_seconds_remaining,game_seconds_remaining,game_half,sp,qtr,down,goal_to_go,ydstogo,desc,penalty,play,special_teams_play,play_type_nfl,aborted_play,play_type,rush_attempt,pass_attempt,yards_gained,shotgun,qb_dropback,qb_scramble,pass_length,pass_location,run_location,run_gap,pass,rush,special,play_deleted,qb_spike,qb_kneel,passing_yards,receiving_yards,rushing_yards,score_differential,epa,wp,wpa,fourth_down_converted,fourth_down_failed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,home_coach,away_coach,offense_formation,route,defenders_in_box,number_of_pass_rushers,defense_man_zone_type,defense_coverage_type
0,2016_01_BUF_BAL,175.0,1.0,BAL,BUF,REG,1,2016,BAL,BUF,BAL,66.0,BAL 34,1625.0,3425.0,Half1,0.0,1.0,4.0,0.0,1.0,"(12:05) (Run formation) PENALTY on BAL-5-J.Flacco, Delay of Game, 5 yards, enforced at BAL 34 - No Play.",1.0,1.0,0.0,PENALTY,0.0,no_play,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.9226207891479135,0.5102725028991699,-0.039269596338272095,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
1,2016_01_BUF_BAL,198.0,1.0,BAL,BUF,REG,1,2016,BAL,BUF,BAL,71.0,BAL 29,1612.0,3412.0,Half1,0.0,1.0,4.0,0.0,6.0,"(11:52) (Punt formation) 4-S.Koch punts 39 yards to BUF 32, Center-46-M.Cox, out of bounds.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,-0.4050476183183491,0.4710029065608978,0.02199193835258484,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
2,2016_01_BUF_BAL,285.0,2.0,BAL,BUF,REG,1,2016,BUF,BAL,BUF,76.0,BUF 24,1482.0,3282.0,Half1,0.0,1.0,4.0,0.0,18.0,"(9:42) (Punt formation) 6-C.Schmidt punts 50 yards to BAL 26, Center-65-G.Sanborn. 14-D.Hester to BAL 34 for 8 yards (20-C.Graham).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.2241807715035975,0.4189610779285431,0.01464870572090149,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
3,2016_01_BUF_BAL,543.0,4.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,43.0,BAL 43,1230.0,3030.0,Half1,0.0,1.0,4.0,0.0,6.0,"(5:30) (Punt formation) PENALTY on BUF-65-G.Sanborn, False Start, 5 yards, enforced at BAL 43 - No Play.",1.0,1.0,0.0,UNSPECIFIED,0.0,no_play,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.4404633198864758,0.47496330738067627,0.0009635686874389648,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
4,2016_01_BUF_BAL,570.0,4.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,48.0,BAL 48,1230.0,3030.0,Half1,0.0,1.0,4.0,0.0,11.0,"(5:30) (Punt formation) 6-C.Schmidt punts 39 yards to BAL 9, Center-65-G.Sanborn, out of bounds.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.4479581448249519,0.47592687606811523,-0.007276296615600586,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
5,2016_01_BUF_BAL,798.0,5.0,BAL,BUF,REG,1,2016,BAL,BUF,BUF,32.0,BUF 32,941.0,2741.0,Half1,1.0,1.0,4.0,0.0,15.0,"(:41) 9-J.Tucker 50 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.7974256508166704,0.5298004746437073,0.061809539794921875,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
6,2016_01_BUF_BAL,986.0,6.0,BAL,BUF,REG,1,2016,BUF,BAL,BUF,64.0,BUF 36,787.0,2587.0,Half1,0.0,2.0,4.0,0.0,10.0,"(13:07) (Punt formation) 6-C.Schmidt punts 49 yards to BAL 15, Center-65-G.Sanborn, out of bounds.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,0.48040194530040026,0.3705865442752838,-0.004404991865158081,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
7,2016_01_BUF_BAL,1526.0,8.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,1.0,BAL 1,186.0,1986.0,Half1,1.0,2.0,4.0,1.0,1.0,"(3:06) 25-L.McCoy left guard for 1 yard, TOUCHDOWN. No. 82 Jim Dray (BUF) injured on play.",0.0,1.0,0.0,RUSH,0.0,run,1.0,0.0,1.0,0.0,0.0,0.0,,,left,guard,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,-10.0,2.859357783163432,0.22806046903133392,0.11214915077658982,1.0,0.0,,,,,00-0027029,L.McCoy,John Harbaugh,Rex Ryan,JUMBO,,9.0,,,
8,2016_01_BUF_BAL,1998.0,10.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,37.0,BAL 37,1553.0,1553.0,Half2,0.0,3.0,4.0,0.0,1.0,"(10:53) (Shotgun) 5-T.Taylor scrambles left end ran ob at BAL 31 for 6 yards. PENALTY on BAL-22-J.Smith, Defensive Holding, 5 yards, enforced at BAL 31.",1.0,1.0,0.0,RUSH,0.0,run,1.0,0.0,6.0,1.0,1.0,1.0,,,left,end,1.0,0.0,0.0,0.0,0.0,0.0,,,6.0,-3.0,2.620209960383363,0.4116988480091095,0.09245321154594421,1.0,0.0,,,,,00-0028118,T.Taylor,John Harbaugh,Rex Ryan,SHOTGUN,,6.0,,,
9,2016_01_BUF_BAL,2119.0,10.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,31.0,BAL 31,1423.0,1423.0,Half2,0.0,3.0,4.0,0.0,15.0,"(8:43) (Field Goal formation) 2-D.Carpenter 49 yard field goal is No Good, Wide Right, Center-65-G.Sanborn, Holder-6-C.Schmidt.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,-3.8552082068171933,0.35824838280677795,-0.08588346838951111,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
10,2016_01_BUF_BAL,2204.0,11.0,BAL,BUF,REG,1,2016,BAL,BUF,BAL,53.0,BAL 47,1363.0,1363.0,Half2,0.0,3.0,4.0,0.0,2.0,"(7:43) (Punt formation) 4-S.Koch punts 46 yards to BUF 7, Center-46-M.Cox. 15-B.Tate to BUF 28 for 21 yards (46-M.Cox).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.0,-1.1369573269039392,0.675675094127655,-0.03302866220474243,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
11,2016_01_BUF_BAL,2337.0,12.0,BAL,BUF,REG,1,2016,BUF,BAL,BUF,55.0,BUF 45,1158.0,1158.0,Half2,0.0,3.0,4.0,0.0,4.0,"(4:18) (Punt formation) 6-C.Schmidt punts 46 yards to BAL 9, Center-65-G.Sanborn, fair catch by 14-D.Hester.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,0.5606744557153434,0.31441906094551086,-0.01939728856086731,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
12,2016_01_BUF_BAL,2541.0,13.0,BAL,BUF,REG,1,2016,BAL,BUF,BUF,42.0,BUF 42,946.0,946.0,Half2,0.0,3.0,4.0,0.0,1.0,(:46) 5-J.Flacco pass short right to 28-T.West pushed ob at BUF 42 for no gain (55-J.Hughes).,0.0,1.0,0.0,PASS,0.0,pass,0.0,1.0,0.0,0.0,1.0,0.0,short,right,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,-3.144180072238669,0.7249423265457153,-0.09926751255989075,0.0,1.0,00-0026158,J.Flacco,00-0031375,T.West,,,John Harbaugh,Rex Ryan,SINGLEBACK,FLAT,8.0,5.0,,
13,2016_01_BUF_BAL,2654.0,14.0,BAL,BUF,REG,1,2016,BUF,BAL,BAL,49.0,BAL 49,859.0,859.0,Half2,0.0,4.0,4.0,0.0,1.0,"(14:19) (Punt formation) 6-C.Schmidt punts 49 yards to end zone, Center-65-G.Sanborn, Touchback. PENALTY on BUF-65-G.Sanborn, Offensive Holding, 10 yards, enforced at BAL 20.",1.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,-1.8792363260872662,0.3345623016357422,-0.0810401439666748,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
14,2016_01_BUF_BAL,2745.0,15.0,BAL,BUF,REG,1,2016,BAL,BUF,BAL,78.0,BAL 22,779.0,779.0,Half2,0.0,4.0,4.0,0.0,18.0,"(12:59) (Punt formation) 4-S.Koch punts 43 yards to BUF 35, Center-46-M.Cox, fair catch by 22-R.Bush.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.0,0.46540297800675035,0.6301433444023132,0.015007078647613525,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
15,2016_01_BUF_BAL,2872.0,16.0,BAL,BUF,REG,1,2016,BUF,BAL,BUF,59.0,BUF 41,706.0,706.0,Half2,0.0,4.0,4.0,0.0,4.0,"(11:46) (Punt formation) 6-C.Schmidt punts 37 yards to BAL 22, Center-65-G.Sanborn, out of bounds.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,-0.6681594117544591,0.26749858260154724,-0.010782331228256226,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
16,2016_01_BUF_BAL,3098.0,17.0,BAL,BUF,REG,1,2016,BAL,BUF,BUF,27.0,BUF 27,463.0,463.0,Half2,0.0,4.0,4.0,0.0,14.0,"(7:43) (Field Goal formation) 9-J.Tucker 45 yard field goal is GOOD, NULLIFIED by Penalty, Center-46-M.Cox, Holder-4-S.Koch. PENALTY on BUF-94-J.Worthy, Leverage, 14 yards, enforced at BUF 27 - No Play.",1.0,1.0,0.0,UNSPECIFIED,0.0,no_play,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,2.9730995923746377,0.8042264580726624,0.07557278871536255,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
17,2016_01_BUF_BAL,3214.0,17.0,BAL,BUF,REG,1,2016,BAL,BUF,BUF,19.0,BUF 19,342.0,342.0,Half2,1.0,4.0,4.0,0.0,16.0,"(5:42) (Field Goal formation) 9-J.Tucker 37 yard field goal is GOOD, Center-46-M.Cox, Holder-4-S.Koch.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.0,0.46919540046693387,0.8461162447929382,-0.04146270453929901,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
18,2016_01_BUF_BAL,3367.0,18.0,BAL,BUF,REG,1,2016,BUF,BAL,BUF,86.0,BUF 14,283.0,283.0,Half2,0.0,4.0,4.0,0.0,18.0,"(4:43) (Punt formation) 6-C.Schmidt punts 43 yards to BAL 43, Center-65-G.Sanborn. 14-D.Hester to BAL 36 for -7 yards (20-C.Graham).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-6.0,0.012181395664811134,0.10051204264163971,-0.004935219883918762,0.0,0.0,,,,,,,John Harbaugh,Rex Ryan,,,,,,
19,2016_01_CAR_DEN,840.0,4.0,DEN,CAR,REG,1,2016,CAR,DEN,CAR,59.0,CAR 41,900.0,2700.0,Half1,0.0,2.0,4.0,0.0,5.0,"(15:00) 8-A.Lee punts 59 yards to end zone, Center-44-J.Jansen, Touchback.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,7.0,-0.424581338185817,0.6815711855888367,0.004798084497451782,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
20,2016_01_CAR_DEN,1607.0,7.0,DEN,CAR,REG,1,2016,DEN,CAR,DEN,72.0,DEN 28,115.0,1915.0,Half1,0.0,2.0,4.0,0.0,7.0,"(1:55) 9-R.Dixon punts 44 yards to CAR 28, Center-42-C.Kreiter. 19-T.Ginn to CAR 32 for 4 yards (14-C.Latimer). PENALTY on CAR-26-D.Worley, Offensive Holding, 10 yards, enforced at CAR 32.",1.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-7.0,-0.021957730408757925,0.24192918837070465,0.0031428784132003784,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
21,2016_01_CAR_DEN,2035.0,10.0,DEN,CAR,REG,1,2016,CAR,DEN,CAR,56.0,CAR 44,1593.0,1593.0,Half2,0.0,3.0,4.0,0.0,1.0,"(11:33) 8-A.Lee punts 56 yards to end zone, Center-44-J.Jansen, Touchback.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.0,-0.7795400023460388,0.8327633738517761,-0.05619075894355774,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
22,2016_01_CAR_DEN,2241.0,12.0,DEN,CAR,REG,1,2016,CAR,DEN,CAR,89.0,CAR 11,1366.0,1366.0,Half2,0.0,3.0,4.0,0.0,10.0,"(7:46) 8-A.Lee punts 76 yards to DEN 13, Center-44-J.Jansen. 11-J.Norwood to DEN 24 for 11 yards. PENALTY on DEN-52-C.Nelson, Illegal Block Above the Waist, 10 yards, enforced at DEN 24.",1.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.0,2.2065658066421747,0.7742706537246704,0.0231255441904068,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
23,2016_01_CAR_DEN,2347.0,13.0,DEN,CAR,REG,1,2016,DEN,CAR,DEN,85.0,DEN 15,1251.0,1251.0,Half2,0.0,3.0,4.0,0.0,9.0,"(5:51) 9-R.Dixon punts 54 yards to CAR 31, Center-42-C.Kreiter. 19-T.Ginn to CAR 39 for 8 yards (36-K.Webster).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-10.0,0.4677549093030393,0.13549531996250153,-0.006668999791145325,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
24,2016_01_CAR_DEN,2512.0,14.0,DEN,CAR,REG,1,2016,CAR,DEN,CAR,68.0,CAR 32,1150.0,1150.0,Half2,0.0,3.0,4.0,0.0,17.0,"(4:10) 8-A.Lee punts 61 yards to DEN 7, Center-44-J.Jansen. 11-J.Norwood pushed ob at DEN 22 for 15 yards (55-D.Mayo).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,10.0,0.6490687448531389,0.7951041460037231,0.037947237491607666,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
25,2016_01_CAR_DEN,3053.0,17.0,DEN,CAR,REG,1,2016,DEN,CAR,CAR,2.0,CAR 2,646.0,646.0,Half2,0.0,4.0,4.0,0.0,1.0,(10:46) 22-C.Anderson up the middle to CAR 1 for 1 yard (59-L.Kuechly).,0.0,1.0,0.0,RUSH,0.0,run,1.0,0.0,1.0,0.0,0.0,0.0,,,middle,,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,-3.0,2.3241965867055114,0.5674121975898743,0.09820008277893066,1.0,0.0,,,,,00-0029854,C.Anderson,Gary Kubiak,Ron Rivera,JUMBO,,11.0,,,
26,2016_01_CAR_DEN,3425.0,18.0,DEN,CAR,REG,1,2016,CAR,DEN,DEN,18.0,DEN 18,265.0,265.0,Half2,1.0,4.0,4.0,0.0,5.0,"(4:25) 9-G.Gano 36 yard field goal is GOOD, Center-44-J.Jansen, Holder-8-A.Lee.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-4.0,0.37753000438460393,0.3938746452331543,-0.12070357799530029,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
27,2016_01_CAR_DEN,3543.0,19.0,DEN,CAR,REG,1,2016,DEN,CAR,DEN,82.0,DEN 18,197.0,197.0,Half2,0.0,4.0,4.0,0.0,17.0,"(3:17) 9-R.Dixon punts 42 yards to CAR 40, Center-42-C.Kreiter, downed by DEN-57-D.Watson.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,-0.3331680268747732,0.59665447473526,-0.04617568850517273,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,,,,,,
28,2016_01_CAR_DEN,3673.0,20.0,DEN,CAR,REG,1,2016,CAR,DEN,CAR,71.0,CAR 29,120.0,120.0,Half2,0.0,4.0,4.0,0.0,21.0,"(2:00) (Shotgun) 1-C.Newton pass incomplete deep right to 13-K.Benjamin (21-A.Talib). PENALTY on DEN-25-C.Harris, Illegal Use of Hands, 5 yards, enforced at CAR 29 - No Play.",1.0,1.0,0.0,PENALTY,0.0,no_play,0.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,2.0136879954952747,0.27019456028938293,0.18693065643310547,0.0,0.0,,,,,,,Gary Kubiak,Ron Rivera,SHOTGUN,,4.0,,,
29,2016_01_CHI_HOU,613.0,3.0,HOU,CHI,REG,1,2016,HOU,CHI,HOU,78.0,HOU 22,1170.0,2970.0,Half1,0.0,1.0,4.0,0.0,12.0,"(4:30) 9-S.Lechler punts 49 yards to CHI 29, Center-46-J.Weeks. 19-E.Royal pushed ob at HOU 40 for 31 yards (9-S.Lechler).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-7.0,-1.4856142899952829,0.25463706254959106,-0.03149986267089844,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
30,2016_01_CHI_HOU,705.0,4.0,HOU,CHI,REG,1,2016,CHI,HOU,HOU,31.0,HOU 31,1069.0,2869.0,Half1,0.0,1.0,4.0,0.0,1.0,"(2:49) 6-J.Cutler FUMBLES (Aborted) at HOU 31, and recovers at HOU 31. 6-J.Cutler to HOU 31 for no gain (55-B.McKinney).",0.0,1.0,0.0,RUSH,1.0,run,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,7.0,-4.165968029992655,0.7394912838935852,-0.07085251808166504,0.0,1.0,,,,,00-0024226,J.Cutler,Bill O'Brien,John Fox,SINGLEBACK,,8.0,,,
31,2016_01_CHI_HOU,1096.0,5.0,HOU,CHI,REG,1,2016,HOU,CHI,CHI,10.0,CHI 10,688.0,2488.0,Half1,1.0,2.0,4.0,1.0,10.0,"(11:28) 8-N.Novak 28 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-S.Lechler.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-7.0,0.1479480259765662,0.3607724606990814,-0.01688060164451599,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
32,2016_01_CHI_HOU,1306.0,6.0,HOU,CHI,REG,1,2016,CHI,HOU,CHI,77.0,CHI 23,495.0,2295.0,Half1,0.0,2.0,4.0,0.0,9.0,"(8:15) 16-P.O'Donnell punts 47 yards to HOU 30, Center-48-P.Scales. 34-T.Ervin to HOU 39 for 9 yards (82-L.Paulsen).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,4.0,-0.6751102067064494,0.5866650342941284,0.006120502948760986,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
33,2016_01_CHI_HOU,1696.0,8.0,HOU,CHI,REG,1,2016,CHI,HOU,CHI,58.0,CHI 42,115.0,1915.0,Half1,0.0,2.0,4.0,0.0,6.0,"(1:55) 16-P.O'Donnell punts 41 yards to HOU 17, Center-48-P.Scales, fair catch by 34-T.Ervin.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-3.0,-0.42148188373539597,0.36404871940612793,-0.014583170413970947,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
34,2016_01_CHI_HOU,1794.0,9.0,HOU,CHI,REG,1,2016,HOU,CHI,HOU,85.0,HOU 15,50.0,1850.0,Half1,0.0,2.0,4.0,0.0,12.0,"(:50) 9-S.Lechler punts 60 yards to CHI 25, Center-46-J.Weeks. 19-E.Royal to CHI 25 for no gain (31-C.James, 52-B.Peters).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.0,0.08339176990557462,0.5618314146995544,0.04223248362541199,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
35,2016_01_CHI_HOU,2249.0,13.0,HOU,CHI,REG,1,2016,HOU,CHI,CHI,10.0,CHI 10,1640.0,1640.0,Half2,1.0,3.0,4.0,1.0,10.0,"(12:20) 8-N.Novak 28 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-S.Lechler. (The ball was tipped by 27)",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-4.0,0.1450040239229402,0.4821113348007202,-0.01892697811126709,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
36,2016_01_CHI_HOU,2349.0,14.0,HOU,CHI,REG,1,2016,CHI,HOU,CHI,77.0,CHI 23,1569.0,1569.0,Half2,0.0,3.0,4.0,0.0,12.0,"(11:09) 16-P.O'Donnell punts 46 yards to HOU 31, Center-48-P.Scales, fair catch by 34-T.Ervin.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.3823151462711394,0.4486088156700134,0.003809332847595215,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
37,2016_01_CHI_HOU,2444.0,15.0,HOU,CHI,REG,1,2016,HOU,CHI,HOU,73.0,HOU 27,1504.0,1504.0,Half2,0.0,3.0,4.0,0.0,14.0,"(10:04) 9-S.Lechler punts 41 yards to CHI 32, Center-46-J.Weeks. 19-E.Royal to CHI 39 for 7 yards (31-C.James).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-1.0,-0.3836274677887559,0.43562817573547363,-0.008455872535705566,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
38,2016_01_CHI_HOU,2591.0,16.0,HOU,CHI,REG,1,2016,CHI,HOU,HOU,38.0,HOU 38,1370.0,1370.0,Half2,0.0,3.0,4.0,0.0,2.0,"(7:50) 16-P.O'Donnell punts 29 yards to HOU 9, Center-48-P.Scales, fair catch by 34-T.Ervin.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,-1.0039205944631249,0.5545478463172913,-0.07068812847137451,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
39,2016_01_CHI_HOU,2764.0,17.0,HOU,CHI,REG,1,2016,HOU,CHI,HOU,70.0,HOU 30,1123.0,1123.0,Half2,0.0,3.0,4.0,0.0,1.0,"(3:43) 9-S.Lechler punts 58 yards to CHI 12, Center-46-J.Weeks. 19-E.Royal to CHI 14 for 2 yards (35-E.Pleasant).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-1.0,0.12848926219157875,0.471306174993515,-0.0032150447368621826,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
40,2016_01_CHI_HOU,2861.0,18.0,HOU,CHI,REG,1,2016,CHI,HOU,CHI,82.0,CHI 18,1065.0,1065.0,Half2,0.0,3.0,4.0,0.0,6.0,"(2:45) 16-P.O'Donnell punts 46 yards to HOU 36, Center-48-P.Scales, fair catch by 34-T.Ervin.",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.004154391121119261,0.46127697825431824,-0.028076261281967163,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
41,2016_01_CHI_HOU,3310.0,20.0,HOU,CHI,REG,1,2016,CHI,HOU,CHI,64.0,CHI 36,550.0,550.0,Half2,0.0,4.0,4.0,0.0,15.0,"(9:10) 16-P.O'Donnell punts 43 yards to HOU 21, Center-48-P.Scales. 34-T.Ervin to HOU 34 for 13 yards (52-C.Jones; 58-J.Anderson).",0.0,0.0,1.0,PUNT,0.0,punt,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,-6.0,-0.944516591494903,0.12310553342103958,0.007484249770641327,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
42,2016_01_CHI_HOU,3472.0,21.0,HOU,CHI,REG,1,2016,HOU,CHI,CHI,20.0,CHI 20,374.0,374.0,Half2,1.0,4.0,4.0,0.0,6.0,"(6:14) 8-N.Novak 38 yard field goal is GOOD, Center-46-J.Weeks, Holder-9-S.Lechler.",0.0,0.0,0.0,FIELD_GOAL,0.0,field_goal,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,6.0,0.48327531748236563,0.894447386264801,0.02120155841112137,0.0,0.0,,,,,,,Bill O'Brien,John Fox,,,,,,
